"pop_no"	"model"	"gene.flow.intensity.per.generation"	"qpAdm.setup"	"simulation.replicate"	"number"	"fit_criteria1"	"fit_criteria2"	"fit_criteria3"	"odds_maxdist"	"odds_avgdist"	"FPR_maxdist"	"FPR_avgdist"	"FNR_maxdist"	"FNR_avgdist"	"FDR_maxdist"	"FDR_avgdist"
"13 demes"	"2-way"	"10-5 to 10-2"	"dist. rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.15584912885315	0.124417954926429	0.0350373348650201	0.0359471037437139	0.898034398034398	0.890718562874252	0.68796992481203	0.725563909774436
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.212121212121212	0.186552406064601	0.0518518518518519	0.0540540540540541	0.866666666666667	0.869257950530035	0.647058823529412	0.689075630252101
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.157651715039578	0.141834743005856	0.0237467018469657	0.0247234873129473	0.899581589958159	0.899082568807339	0.6	0.633333333333333
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.198386012104909	0.177014531043593	0.0524546065904506	0.047556142668428	0.908474576271186	0.876865671641791	0.742857142857143	0.685714285714286
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.205683355886333	0.162426614481409	0.0263870094722598	0.025440313111546	0.917763157894737	0.899598393574297	0.609375	0.609375
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.12428662016487	0.108818011257036	0.0538998097653773	0.0500312695434647	0.923469387755102	0.885057471264368	0.85	0.8
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.216884008236102	0.18436873747495	0.0219629375428964	0.021376085504342	0.905063291139241	0.891304347826087	0.516129032258065	0.516129032258065
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.143968871595331	0.126436781609195	0.0324254215304799	0.0300127713920817	0.927927927927928	0.904040404040404	0.757575757575758	0.712121212121212
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.139386189258312	0.114446529080675	0.0210997442455243	0.0225140712945591	0.885321100917431	0.879781420765027	0.568965517241379	0.620689655172414
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.182926829268293	0.186141304347826	0.0596205962059621	0.0577445652173913	0.814814814814815	0.806569343065693	0.63768115942029	0.615942028985507
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. non-rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.165771812080537	0.143515470704411	0.0281879194630872	0.0256747860434496	0.862348178137652	0.830275229357798	0.552631578947368	0.513157894736842
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.125163704396632	0.112467628560858	0.0314312441534144	0.0303366629670736	0.849028400597907	0.827302631578947	0.62453531598513	0.609665427509294
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.234974874371859	0.193009708737864	0.0235175879396985	0.0242718446601942	0.943541488451668	0.941649899396378	0.639344262295082	0.683060109289617
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.151653363740023	0.136107986501687	0.032307107563664	0.0301837270341207	0.893483709273183	0.870523415977961	0.666666666666667	0.631372549019608
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.138676607642125	0.118045387994143	0.0249767008387698	0.0247071742313324	0.875	0.857364341085271	0.590308370044053	0.594713656387665
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.193228254524227	0.171570500573175	0.024129208017124	0.023118074130684	0.896273917421954	0.88195991091314	0.54625550660793	0.533039647577093
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.219085487077535	0.189524733268671	0.0224652087475149	0.0226964112512124	0.908348457350272	0.9007164790174	0.52803738317757	0.546728971962617
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.178406466512702	0.156592368719305	0.0169361046959199	0.0179448432187382	0.95361380798274	0.956574185765983	0.67175572519084	0.725190839694656
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.217910447761194	0.181467181467181	0.0248756218905473	0.0245173745173745	0.933333333333333	0.924468085106383	0.631313131313131	0.641414141414141
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.183523496422355	0.15210843373494	0.0230129568748791	0.0231551204819277	0.908324552160169	0.897277227722772	0.577669902912621	0.597087378640777
"13 demes"	"2-way"	"10-5 to 10-2"	"prox. rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.199018645731109	0.164284352963598	0.0208047105004907	0.0205831903945112	0.930966469428008	0.921113689095128	0.602272727272727	0.613636363636364
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. non-rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.203703703703704	0.159180977542933	0.10082304526749	0.103698811096433	0.838383838383838	0.842323651452282	0.753846153846154	0.805128205128205
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. non-rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.191724137931034	0.162071284465367	0.218620689655172	0.217888365837256	0.758992805755396	0.75103734439834	0.825520833333333	0.84375
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. non-rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.302985074626866	0.246252676659529	0.217164179104478	0.21627408993576	0.66256157635468	0.63768115942029	0.679906542056075	0.707943925233645
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. non-rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.179611650485437	0.152439024390244	0.219833564493759	0.220189701897019	0.799227799227799	0.804444444444444	0.859078590785908	0.880758807588076
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. non-rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.201232032854209	0.171562082777036	0.197809719370294	0.202937249666222	0.724489795918367	0.743190661478599	0.781081081081081	0.821621621621622
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. non-rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.141092327698309	0.118546845124283	0.169700910273082	0.169534735500319	0.797235023041475	0.790322580645161	0.855737704918033	0.872131147540984
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. non-rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.185336048879837	0.173387096774194	0.154107264086897	0.151881720430108	0.772893772893773	0.755813953488372	0.785467128027682	0.782006920415225
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. non-rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.17603249830738	0.163429336905559	0.213947190250508	0.218352310783657	0.626923076923077	0.64344262295082	0.765133171912833	0.789346246973366
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. non-rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.231311706629055	0.199175824175824	0.169957686882934	0.17032967032967	0.810975609756098	0.810344827586207	0.795379537953795	0.818481848184819
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. non-rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.203742203742204	0.17603249830738	0.201663201663202	0.197698036560596	0.72108843537415	0.688461538461538	0.780160857908847	0.7828418230563
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.133506879880997	0.110787172011662	0.208255857195984	0.206268221574344	0.749303621169916	0.723684210526316	0.861538461538462	0.870769230769231
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.207331975560081	0.181818181818182	0.169450101832994	0.169059011164274	0.799607072691552	0.793859649122807	0.803088803088803	0.818532818532819
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.164774951076321	0.149478563151796	0.167906066536204	0.164156044804944	0.793349168646081	0.764857881136951	0.831395348837209	0.823643410852713
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.137604245640637	0.121031004856182	0.215693707354056	0.215166230855435	0.721763085399449	0.709876543209877	0.849253731343284	0.859701492537313
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.183087355404866	0.145173745173745	0.181491822895891	0.17992277992278	0.77124183006536	0.75	0.8125	0.832142857142857
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.214342629482072	0.180023228803717	0.19203187250996	0.191250483933411	0.776951672862453	0.767741935483871	0.800664451827243	0.820598006644518
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.217994451050337	0.184200385356455	0.191835116924296	0.193063583815029	0.763636363636364	0.763598326359833	0.788273615635179	0.815960912052117
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.195660907995179	0.160686427457098	0.147047006830052	0.151326053042122	0.763860369609856	0.774271844660194	0.760914760914761	0.806652806652807
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.10562865497076	0.0932417780990242	0.234283625730994	0.22840621611854	0.750865051903114	0.686046511627907	0.899018232819074	0.886395511921459
"13 demes"	"2-way"	"10-5 to 10-4"	"dist. rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.181567546278062	0.164144353899884	0.150452934226073	0.145906092355452	0.841648590021692	0.813238770685579	0.83956043956044	0.826373626373626
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. non-rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.120025268477574	0.105361596009975	0.215413771320278	0.21571072319202	0.7	0.692307692307692	0.85678391959799	0.869346733668342
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. non-rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.132183908045977	0.108125	0.182630906768838	0.184375	0.729468599033816	0.728323699421965	0.83625730994152	0.862573099415205
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. non-rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.172888015717092	0.14367816091954	0.1683038637852	0.170498084291188	0.776515151515151	0.782222222222222	0.813291139240506	0.844936708860759
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. non-rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.204529855868222	0.180228648285138	0.223747426218257	0.223268325487559	0.815436241610738	0.817164179104478	0.855643044619423	0.871391076115486
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. non-rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.153545868575146	0.125714285714286	0.189329863370202	0.191746031746032	0.690677966101695	0.686868686868687	0.799450549450549	0.82967032967033
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. non-rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.163945133899412	0.159401431359792	0.148922273024167	0.150943396226415	0.852589641434263	0.86530612244898	0.860377358490566	0.875471698113208
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. non-rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.176829268292683	0.164989939637827	0.147018970189702	0.145539906103286	0.846743295019157	0.83739837398374	0.844357976653696	0.844357976653696
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. non-rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.202054794520548	0.16688829787234	0.132191780821918	0.130984042553191	0.864406779661017	0.856573705179283	0.828326180257511	0.84549356223176
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. non-rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.132907348242812	0.115094339622642	0.162300319488818	0.161006289308176	0.836538461538462	0.825136612021858	0.881944444444444	0.888888888888889
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. non-rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.14819587628866	0.128562381253958	0.166237113402062	0.166561114629512	0.747826086956522	0.738916256157635	0.816455696202532	0.832278481012658
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.162182936202921	0.133008617459723	0.195234435049962	0.196702884975646	0.751184834123223	0.752112676056338	0.828711256117455	0.856443719412724
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.206124852767962	0.188854489164087	0.112681586179819	0.111842105263158	0.807619047619048	0.797131147540984	0.739690721649485	0.744845360824742
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.179723502304147	0.155756207674944	0.170890937019969	0.173438675696012	0.752136752136752	0.758454106280193	0.793226381461676	0.82174688057041
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.171856978085352	0.132243684992571	0.277201076509035	0.280089153046062	0.727069351230425	0.75	0.855278766310795	0.894424673784104
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.175088131609871	0.157407407407407	0.197806502154328	0.197916666666667	0.805369127516778	0.806372549019608	0.853040540540541	0.866554054054054
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.2	0.164247517188694	0.192913385826772	0.186783804430863	0.720472440944882	0.667441860465116	0.775316455696203	0.77373417721519
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.150992881228925	0.119941669704703	0.201573623079805	0.198687568355815	0.823821339950372	0.805471124620061	0.883415435139573	0.894909688013136
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.173312883435583	0.159090909090909	0.176763803680982	0.175378787878788	0.787610619469027	0.776190476190476	0.827648114901257	0.831238779174147
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.226065969428801	0.203791469194313	0.169750603378922	0.162322274881517	0.713523131672598	0.666666666666667	0.723842195540309	0.704974271012007
"13 demes"	"2-way"	"10-5 to 10-4"	"prox. rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.184427841132521	0.152698048220436	0.225717656311443	0.224646000765404	0.833688699360341	0.837092731829574	0.880368098159509	0.900306748466258
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. non-rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0451436388508892	0.0380434782608696	0.252393980848153	0.254302536231884	0.181818181818182	0.130952380952381	0.872340425531915	0.8849487785658
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. non-rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0368421052631579	0.0332167832167832	0.238377192982456	0.236888111888112	0.172619047619048	0.0657894736842105	0.886623164763458	0.884176182707993
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. non-rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0482435597189696	0.0394797956339991	0.246604215456674	0.249187180678124	0.174757281553398	0.117647058823529	0.860997547015536	0.877350776778414
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. non-rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.045822102425876	0.043010752688172	0.243710691823899	0.241935483870968	0.156862745098039	0.078125	0.863166268894193	0.859188544152745
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. non-rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.042995839112344	0.0410706045223812	0.235321312991216	0.233041070604522	0.166666666666667	0.0842696629213483	0.867860187553282	0.861040068201193
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. non-rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0447761194029851	0.0384356035064059	0.223428312980552	0.224095302315127	0.166666666666667	0.087719298245614	0.856895056374675	0.86470078057242
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. non-rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0475969352217321	0.0432369942196532	0.263988855351753	0.264046242774566	0.268292682926829	0.224598930481283	0.883449883449883	0.887334887334887
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. non-rot."	8	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0569518100069172	0.0504124656278643	0.220198293751441	0.222273143904675	0.117408906882591	0.0772727272727273	0.814151747655584	0.82693947144075
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. non-rot."	9	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0502386906115026	0.0435961147503953	0.233689474880655	0.232663203072058	0.217194570135747	0.113989637305699	0.855953372189842	0.857618651124063
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. non-rot."	10	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0589050589050589	0.0489702517162471	0.23030723030723	0.232036613272311	0.227450980392157	0.158878504672897	0.83500837520938	0.849246231155779
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. rot."	1	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0473137083454775	0.0422507976409166	0.161274652676576	0.160398337039544	0.396303901437372	0.324942791762014	0.849539406345957	0.849027635619243
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. rot."	2	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0479190530736922	0.0424461114803912	0.156452844597174	0.156775235020416	0.344621513944223	0.29082774049217	0.832825203252033	0.838922764227642
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. rot."	3	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.04736328125	0.0379367076357302	0.21298828125	0.214748862866544	0.34639175257732	0.288265306122449	0.873098478783026	0.888310648518815
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. rot."	4	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0537537537537538	0.0484015536301165	0.163363363363363	0.161139328752116	0.446927374301676	0.360082304526749	0.846034214618974	0.838776568170036
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. rot."	5	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0420830130668716	0.035417661097852	0.163816295157571	0.164677804295943	0.399543378995434	0.345013477088949	0.866361788617886	0.876524390243902
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. rot."	6	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0373722627737226	0.0310504933255949	0.168175182481752	0.168794737860321	0.34375	0.26791277258567	0.872727272727273	0.881313131313131
"13 demes"	"3-way"	"10-3 to 10-2"	"dist. rot."	7	32	"% (-0.3,1.3)"	"p>=0.001"	"1. simpler models not checked"	0.0485962130398284	0.0424703264094956	0.181512918571029	0.181472551928783	0.27447216890595	0.198689956331878	0.837349397590361	0.842082616179002
